Dialogue_ID,Utterance_ID,Emotion,Word_Count,Char_Count,Sentiment_Polarity,Audio_Duration,MFCCs,Utterance,Clean_Utterance
8,1,neutral,10,60,0.1779,7.36,"[-328.4166564941406, 96.98380279541016, -13.665756225585938, 24.622621536254883, -8.732443809509277, -0.8199625015258789, -10.900256156921387, 5.54995584487915, -2.260298728942871, -5.1399922370910645, -2.1067497730255127, 2.120065212249756, 3.8981051445007324]","See, if Im not buried with that ring then my spirit is going to wander the nether world for all eternity",see im buried ring spirit going wander nether world eternity
8,2,neutral,4,20,0.2942,1.344,"[-249.42996215820312, 87.7564468383789, -31.119441986083984, 12.849535942077637, -15.522540092468262, -2.1062843799591064, -11.227129936218262, -6.54829740524292, -5.994855880737305, 0.8749538064002991, -5.698145389556885, 1.8546172380447388, -7.507283687591553]","Okay, thats enough honey!",okay thats enough honey
8,3,neutral,5,21,0.0,6.592,"[-385.2272033691406, 98.8294677734375, 17.863344192504883, 22.1628475189209, -1.9487817287445068, 5.4388322830200195, -7.043588161468506, 2.153329372406006, -2.9291834831237793, 1.5295065641403198, -3.787085771560669, 3.3548483848571777, -3.0870518684387207]",I dont know.  Let me see the ring.,dont know let see ring
8,4,joy,2,10,0.7424,2.837333333333333,"[-369.8531494140625, 93.1061782836914, 22.92583656311035, 22.342634201049805, -0.4317898750305176, 2.9706945419311523, -9.848124504089355, 1.1221282482147217, -3.8508224487304688, -3.2279012203216553, -1.8695451021194458, 4.106388568878174, -1.8947514295578003]","Great! Okay, here.",great okay
8,5,neutral,1,5,0.0,2.5813333333333333,"[-347.53533935546875, 92.9500503540039, 5.66674280166626, 25.41158103942871, -2.883995532989502, 4.682323455810547, -1.4311708211898804, 4.744298934936523, -8.221541404724121, -2.5911357402801514, -1.1660311222076416, 4.9406914710998535, -4.537711143493652]",All right.,right
8,6,joy,3,17,0.7777,0.128,"[-360.862060546875, 67.81842803955078, 19.590740203857422, 36.420753479003906, -27.083126068115234, 12.14760684967041, 7.102282524108887, 0.7285642623901367, -5.146397590637207, 6.088345527648926, -2.939606189727783, 9.866056442260742, -6.132413387298584]",Thank you. Thank you. Thank you!  And,thank thank thank
9,0,neutral,1,3,0.0,2.837333333333333,"[-272.60186767578125, 97.20101928710938, -8.131939888000488, 39.285858154296875, -1.080736517906189, 10.37014389038086, 8.304327964782715, 3.8940813541412354, -3.2673447132110596, 4.375026226043701, 4.069598197937012, 4.481624603271484, -4.547234058380127]",What've you been up to?,'ve
9,1,neutral,8,49,0.3818,6.272,"[-281.099853515625, 83.046875, -65.42720031738281, 7.293735980987549, -23.43423080444336, 0.4082478880882263, -16.048681259155273, -4.589867115020752, 0.2496877759695053, -0.8192665576934814, -5.614191055297852, 0.6990401148796082, -1.7558925151824951]","Oh, you know, the usual, teaching aerobics, partying way too much.",oh know usual teaching aerobics partying way much
9,2,neutral,8,44,0.0,5.8453333333333335,"[-401.2244567871094, 107.6036148071289, -46.69012451171875, 11.045990943908691, -9.464827537536621, 0.48675471544265747, -7.338923931121826, 1.8516050577163696, 0.667338490486145, 3.8023135662078857, -2.1265134811401367, 1.9192538261413574, -1.6350733041763306]","Oh, and in case you were wondering, those are my legs on the new James Bond poster.",oh case wondering legs new james bond poster
9,3,joy,5,29,0.6369,4.224,"[-315.9715270996094, 116.11857604980469, -27.965818405151367, 2.138784646987915, -18.19930648803711, 2.7041735649108887, -10.358678817749023, -5.248642444610596, -1.8652451038360596, -1.1689260005950928, -5.298422813415527, 4.598535060882568, -8.514558792114258]",Can you hold on a moment? I have another call.  I love her.,hold moment another call love
9,4,neutral,1,4,0.0,1.6853333333333331,"[-299.7298278808594, 112.99564361572266, -23.393510818481445, -6.124514579772949, -16.006784439086914, 6.119234085083008, -14.462883949279785, -1.5054320096969604, -2.4025726318359375, -0.2731921374797821, -3.1840903759002686, -1.9292408227920532, -9.805027961730957]",I know.,know
9,5,neutral,2,7,0.0,0.64,"[-249.2499542236328, 107.85423278808594, -62.709163665771484, 0.9253842234611511, -16.194942474365234, -5.954822540283203, -10.450345039367676, -11.16063117980957, 4.122674942016602, 0.582757294178009, -2.952805995941162, 0.8336220979690552, -8.671405792236328]",I'm back.,'m back
9,6,neutral,4,19,0.0,2.2613333333333334,"[-336.2806396484375, 119.98538970947266, -77.09625244140625, -0.16770808398723602, -13.837288856506348, -6.143824100494385, -8.818432807922363, 5.462048530578613, 8.981119155883789, 2.51693058013916, -2.903369903564453, 3.224109411239624, 0.5797330737113953]","So, are we gonna get together or what?",gon na get together
9,7,neutral,13,83,0.0,6.229333333333333,"[-300.0020446777344, 89.22139739990234, -38.06218338012695, 7.65379524230957, -18.60009765625, 1.355581283569336, -11.31391429901123, -10.081574440002441, -5.55120325088501, -0.1658245325088501, -4.512742042541504, 5.139754295349121, -7.71015739440918]","Um, absolutely. Uh, how 'bout tomorrow afternoon? Do you know uh, Central Perk in the Village, say, five-ish?",um absolutely uh 'bout tomorrow afternoon know uh central perk village say five-ish
9,8,neutral,3,13,0.6249,2.88,"[-357.6131591796875, 90.14595794677734, -38.76166534423828, 6.06335973739624, -14.489532470703125, -2.3619561195373535, -7.167455196380615, 3.503514528274536, 7.8870368003845215, 0.4505466818809509, -0.7918596267700195, 2.2578251361846924, 1.449133276939392]","Great, I'll see you then.",great 'll see
9,9,joy,5,26,0.0,2.2186666666666666,"[-353.55767822265625, 99.72232818603516, -10.811040878295898, 13.969865798950195, -18.395231246948242, -4.707728862762451, -5.947585105895996, 2.550126075744629, -3.965644121170044, -4.5961594581604, -4.200611591339111, -4.751453399658203, -4.321227073669434]",Ok.  Ok. Having a phone has finally paid off.,ok. ok. phone finally paid
9,10,neutral,19,100,0.5859,6.8053333333333335,"[-296.4920349121094, 86.61874389648438, -15.951088905334473, 8.327200889587402, -11.071328163146973, 2.335728406906128, -20.297805786132812, -1.5176712274551392, -21.13424301147461, -9.694180488586426, 1.7076603174209595, -5.69206428527832, -7.7391180992126465]","Even though you do do a good Bob impression, I'm thinkin' when she sees you tomorow, she's probably gonna realize, ""Hey, you're not Bob.""",even though good bob impression 'm thinkin sees tomorow 's probably gon na realize `` hey 're bob ''
9,11,neutral,13,69,0.6486,4.970666666666666,"[-308.5960998535156, 88.84101104736328, -19.995954513549805, 21.816503524780273, -18.425884246826172, -1.342047095298767, -9.554903030395508, -7.781442642211914, -4.86365270614624, -3.8840434551239014, -7.751040935516357, -0.49159982800483704, -5.557040691375732]","I'm hoping that when Bob doesn't show up, she will seek comfort in the open arms of the wry stranger at the next table.",'m hoping bob n't show seek comfort open arms wry stranger next table
9,12,disgust,4,16,-0.5106,2.752,"[-293.6495666503906, 104.03118133544922, -27.335521697998047, 13.915435791015625, -13.93112850189209, -3.343906879425049, -16.457393646240234, -4.924901008605957, -9.502729415893555, -9.062236785888672, -11.401941299438477, 2.840467691421509, 1.0114190578460693]",Oh my god. You are pure evil.,oh god pure evil
9,13,anger,7,33,-0.7506,8.426666666666666,"[-306.1711120605469, 87.85600280761719, -22.993993759155273, 4.315376281738281, -21.071563720703125, -1.448775291442871, -8.630415916442871, -9.166677474975586, -0.7894449830055237, -1.2509313821792603, -5.224599361419678, 2.762528896331787, -3.7628350257873535]","Ok, pure evil , horny and alone . I've done this",ok pure evil horny alone 've done
10,0,anger,1,6,0.0,1.4293333333333331,"[-252.75929260253906, 17.6666259765625, -6.267448425292969, 16.999345779418945, -23.031185150146484, -6.023901462554932, -10.008548736572266, -4.528525352478027, -1.957040786743164, 9.383291244506836, -4.421711444854736, -3.102588653564453, 5.312265396118164]",Nobody!,nobody
10,1,anger,3,22,0.3802,1.3866666666666667,"[-297.2225341796875, 58.98590087890625, -24.442340850830078, 18.36610221862793, -25.552410125732422, -18.761627197265625, -6.32954740524292, -3.443753957748413, -7.414018154144287, 0.47123202681541443, -3.8514280319213867, 4.148345470428467, 18.685884475708008]",Nobody respects the bucket!,nobody respects bucket
10,2,anger,5,28,0.0,2.176,"[-241.4563751220703, 80.39024353027344, -32.36582946777344, 21.551528930664062, -29.385955810546875, -12.374842643737793, -16.634653091430664, -13.800614356994629, -11.576851844787598, -0.21053948998451233, -7.116135597229004, -4.187861919403076, 2.8437867164611816]",You wouldn't believe what people put in here!,would n't believe people put
10,3,anger,1,4,0.0,1.728,"[-330.69891357421875, 65.21276092529297, 6.8931708335876465, 10.875985145568848, -3.9018688201904297, -9.699305534362793, -12.826678276062012, -6.1887078285217285, -12.778027534484863, 0.8528373837471008, -5.873579978942871, 2.771904468536377, 5.599710941314697]",Look!,look
10,4,anger,4,22,0.5267,4.1386666666666665,"[-333.9662170410156, 67.3028335571289, -5.9778571128845215, 18.95477294921875, -15.299172401428223, -6.9820733070373535, -13.851940155029297, -4.737710475921631, -11.505648612976074, 3.1237728595733643, -5.753135681152344, -2.910568952560425, 5.273798942565918]","Okay, does this look like a garbage can to you?",okay look like garbage
11,0,neutral,1,7,0.0,1.216,"[-388.5059814453125, 71.8516616821289, 28.441104888916016, 17.6143741607666, -1.8956341743469238, 10.259519577026367, -7.834464073181152, 0.7547926902770996, -11.10024356842041, -4.167131423950195, -0.617590069770813, -2.0838565826416016, -6.044774532318115]",This is my wedding.,wedding
11,1,anger,13,54,0.0,3.4346666666666668,"[-262.7452087402344, 53.22423553466797, -40.38151550292969, 3.094663381576538, -24.815128326416016, 6.643571853637695, -18.16350555419922, -5.175310134887695, 0.02192782610654831, -3.0829966068267822, -7.487736225128174, 5.6543755531311035, 17.816282272338867]","All right, yknow what? We really are late! Lets go! Lets go! Lets go!!",right yknow really late lets go lets go lets go
11,2,neutral,7,40,0.2023,2.7306666666666666,"[-348.6151428222656, 79.79367065429688, 9.509869575500488, 26.321985244750977, -4.42366886138916, 6.663091659545898, -13.699175834655762, 5.149833679199219, -13.247241973876953, -1.7737109661102295, -4.237735748291016, -2.737009286880493, -4.385231971740723]",Fine. Youll-youll watch it on video when we get back.,fine youll-youll watch video get back
11,3,joy,6,36,0.0,2.837333333333333,"[-289.5191650390625, 65.6675796508789, -13.270929336547852, 23.240276336669922, -16.40472412109375, -5.734635353088379, -7.738771438598633, -3.5618202686309814, -13.31668758392334, -2.6811935901641846, -2.3731555938720703, 12.228402137756348, -4.984142303466797]",Here you go Phoebe! Here you go Phobo! Phewbedo! Phaybobo.,go phoebe go phobo phewbedo phaybobo
11,4,neutral,1,5,0.3612,0.9813333333333332,"[-411.1490783691406, 59.570438385009766, 24.608980178833008, 20.23016929626465, 2.424518346786499, 8.889138221740723, -5.306562423706055, 7.8105340003967285, 4.301560878753662, 6.668673515319824, -8.701094627380371, -0.34687086939811707, -6.438717842102051]",Thank you.,thank
11,5,neutral,1,5,0.3612,0.128,"[-418.75189208984375, 79.75946044921875, -0.25913485884666443, 7.614284515380859, -6.802244663238525, -3.630314588546753, -12.320785522460938, -3.0926342010498047, 4.217078685760498, 17.892065048217773, 6.323189735412598, -3.1856040954589844, -4.9602155685424805]",Thank you.,thank
11,6,joy,6,26,0.0,1.9626666666666663,"[-209.56614685058594, 82.17108154296875, -49.021427154541016, -2.2246856689453125, -28.341970443725586, -0.8813334107398987, -19.051820755004883, -8.103038787841797, -3.7980949878692627, 1.634324550628662, -6.539429187774658, 0.1296456754207611, -6.188624858856201]","All right, lets go! Bye, Pheebs!",right lets go bye pheebs
11,7,joy,2,10,0.0,1.728,"[-275.0263671875, 42.94124221801758, -11.076683044433594, 25.563304901123047, -17.275869369506836, -0.9190834760665894, -16.758174896240234, -1.8714007139205933, -7.253167629241943, 3.81827449798584, -5.310183048248291, -0.23086842894554138, -6.306584358215332]","Bye, Pheebs!",bye pheebs
11,8,joy,2,11,0.0,1.7706666666666666,"[-202.81883239746094, 85.39029693603516, -50.17546844482422, 8.995158195495605, -24.356111526489258, 3.045461893081665, -21.75044059753418, -5.351060390472412, 0.24183285236358643, -1.196167230606079, -12.005667686462402, -10.895333290100098, -7.985659122467041]",London baby!!,london baby
11,9,joy,6,30,0.5255,6.72,"[-379.7850341796875, 67.00392150878906, -3.9903414249420166, 14.475494384765625, -3.760281562805176, 8.623000144958496, -6.293326377868652, 3.8656370639801025, 3.5828163623809814, 5.076953411102295, -6.674167156219482, -3.969158411026001, -2.7949228286743164]","Oh, do you need a hug? You dont have to bring me anything!",oh need hug dont bring anything
12,0,neutral,1,3,0.0,1.7706666666666666,"[-348.300048828125, 71.4999771118164, -17.315717697143555, 21.211593627929688, -5.030902862548828, -4.447703838348389, -18.487234115600586, 1.2605857849121094, -2.8133530616760254, 8.123529434204102, -5.274895191192627, 2.113600015640259, 3.1991002559661865]",Hey!,hey
12,1,joy,11,73,-0.3595,8.896,"[-310.6826477050781, 84.42227935791016, -20.486034393310547, 16.444852828979492, -12.504140853881836, -4.934857368469238, -18.2713680267334, -11.84988021850586, -7.022914409637451, 9.108624458312988, -5.795592308044434, 2.459109306335449, -1.0255730152130127]",Hey! So Estelle lined up a bunch of auditions for me tomorrow and Ill have my health insurance back in no time.,hey estelle lined bunch auditions tomorrow ill health insurance back time
12,2,disgust,5,25,0.3716,3.562666666666667,"[-369.89459228515625, 86.73162841796875, -8.296530723571777, 24.563180923461914, -3.8542730808258057, 8.97396183013916, -15.28958797454834, -4.162096977233887, -8.862196922302246, 1.8279179334640503, -5.472866058349609, 0.15434302389621735, -3.7283477783203125]","Thats great, but shouldnt you be on the toilet right now?",thats great shouldnt toilet right
12,4,disgust,2,8,-0.4767,1.28,"[-276.1148681640625, 108.1310043334961, -27.847204208374023, 13.019144058227539, -20.929222106933594, -3.3510708808898926, -21.1971435546875, -15.486136436462402, -5.547102928161621, 0.8383480310440063, -9.696547508239746, -3.9488604068756104, -12.60587215423584]",Whats wrong with you?,whats wrong
12,5,neutral,1,7,0.0,1.0026666666666666,"[-265.85296630859375, 85.72282409667969, -32.02881622314453, 1.5367746353149414, -19.27547264099121, -2.474175453186035, -15.252153396606445, -15.829978942871094, -0.645493745803833, 1.4262807369232178, -7.012533187866211, -3.7528817653656006, 0.3240965008735657]",Nothing!,nothing
12,6,fear,15,84,-0.296,10.389333333333331,"[-310.1660461425781, 77.09237670898438, -17.95967674255371, 22.37302589416504, -10.107458114624023, -4.745616912841797, -23.300201416015625, -7.162278175354004, -7.795713424682617, 4.418511390686035, -0.04872506856918335, -1.203697919845581, -4.3190484046936035]","Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, havent been able to stand up since.",well i-i got blinding pain stomach lifting weights uh passed uh havent able stand since
12,7,neutral,6,32,-0.1154,2.794666666666666,"[-216.2251434326172, 74.00296783447266, -43.80693435668945, 14.495924949645996, -11.261768341064453, -13.658919334411621, -26.026700973510742, -7.509616374969482, -6.765158176422119, -3.493640661239624, -5.422717571258545, -1.4369930028915405, -7.051978588104248]","But um, I dont think its anything serious.",um dont think its anything serious
